PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_SLUG,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
1629614,"Nembhard, Andrew",Andrew Nembhard,1,2022,2023,andrew_nembhard,andrew_nembhard,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1630174,"Nesmith, Aaron",Aaron Nesmith,1,2020,2023,aaron_nesmith,aaron_nesmith,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01
1627777,"Niang, Georges",Georges Niang,1,2016,2023,georges_niang,georges_niang,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
1630227,"Nix, Daishen",Daishen Nix,1,2021,2023,daishen_nix,daishen_nix,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
1630192,"Nnaji, Zeke",Zeke Nnaji,1,2020,2023,zeke_nnaji,zeke_nnaji,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
1641936,"Norris, Miles",Miles Norris,1,2023,2023,miles_norris,miles_norris,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
1641806,"Nowell, Markquis",Markquis Nowell,1,2023,2023,markquis_nowell,markquis_nowell,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00
1628373,"Ntilikina, Frank",Frank Ntilikina,1,2017,2023,frank_ntilikina,frank_ntilikina,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
203994,"Nurkic, Jusuf",Jusuf Nurkic,1,2014,2023,jusuf_nurkic,jusuf_nurkic,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
1629670,"Nwora, Jordan",Jordan Nwora,1,2020,2023,jordan_nwora,jordan_nwora,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01
1626220,"O'Neale, Royce",Royce O'Neale,1,2017,2023,royce_o'neale,royce_oneale,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
1629643,"Okeke, Chuma",Chuma Okeke,1,2020,2023,chuma_okeke,chuma_okeke,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
1629006,"Okogie, Josh",Josh Okogie,1,2018,2023,josh_okogie,josh_okogie,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
1630168,"Okongwu, Onyeka",Onyeka Okongwu,1,2020,2023,onyeka_okongwi,onyeka_okongwu,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
1630171,"Okoro, Isaac",Isaac Okoro,1,2020,2023,isaac_okoro,isaac_okoro,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
203506,"Oladipo, Victor",Victor Oladipo,1,2013,2023,victor_oladipo,victor_oladipo,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
203482,"Olynyk, Kelly",Kelly Olynyk,1,2013,2023,kelly_olynyk,kelly_olynyk,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
1630647,"Omoruyi, Eugene",Eugene Omoruyi,1,2021,2023,eugene_omoruyi,eugene_omoruyi,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,01
1626224,"Osman, Cedi",Cedi Osman,1,2017,2023,cedi_osman,cedi_osman,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
1626162,"Oubre Jr., Kelly",Kelly Oubre Jr.,1,2015,2023,kelly_oubre_jr,kelly_oubre_jr,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00
101108,"Paul, Chris",Chris Paul,1,2005,2023,chris_paul,chris_paul,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
1626166,"Payne, Cameron",Cameron Payne,1,2015,2023,cameron_payne,cameron_payne,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
1627780,"Payton II, Gary",Gary Payton II,1,2016,2023,gary_payton_ii,gary_payton_ii,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01
1630196,"Petrusev, Filip",Filip Petrusev,1,2023,2023,filip_petrusev,filip_petrusev,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1641763,"Phillips, Julian",Julian Phillips,1,2023,2023,julian_phillips,julian_phillips,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1629618,"Pickett, Jalen",Jalen Pickett,1,2023,2023,jalen_pickett,jalen_pickett,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
203486,"Plumlee, Mason",Mason Plumlee,1,2013,2023,mason_plumlee,mason_plumlee,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
1641764,"Podziemski, Brandin",Brandin Podziemski,1,2023,2023,brandon_podziemski,brandin_podziemski,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
1627751,"Poeltl, Jakob",Jakob Poeltl,1,2016,2023,jakob_poeltl,jakob_poeltl,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
1630197,"Pokusevski, Aleksej",Aleksej Pokusevski,1,2020,2023,aleksej_pokusevski,aleksej_pokusevski,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
1629673,"Poole, Jordan",Jordan Poole,1,2019,2023,jordan_poole,jordan_poole,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,01
1641854,"Porter, Craig",Craig Porter,1,2023,2023,craig_porter,craig_porter,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
1629008,"Porter Jr., Michael",Michael Porter Jr.,1,2018,2023,michael_porter_jr,michael_porter_jr,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
203490,"Porter Jr., Otto",Otto Porter Jr.,1,2013,2023,otto_porter_jr,otto_porter_jr,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00
1626171,"Portis, Bobby",Bobby Portis,1,2015,2023,bobby_portis,bobby_portis,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
204001,"Porzingis, Kristaps",Kristaps Porzingis,1,2015,2023,kristaps_porzingis,kristaps_porzingis,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
1630695,"Potter, Micah",Micah Potter,1,2021,2023,micah_potter,micah_potter,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
203939,"Powell, Dwight",Dwight Powell,1,2014,2023,dwight_powell,dwight_powell,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01
1626181,"Powell, Norman",Norman Powell,1,2015,2023,norman_powell,norman_powell,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
1630563,"Primo, Joshua",Joshua Primo,1,2021,2023,joshua_primo,joshua_primo,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
1627752,"Prince, Taurean",Taurean Prince,1,2016,2023,taurean_prince,taurean_prince,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
1630202,"Pritchard, Payton",Payton Pritchard,1,2020,2023,payton_pritchard,payton_pritchard,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
1641765,"Prosper, Olivier-Maxence",Olivier-Maxence Prosper,1,2023,2023,olivier-maxence_prosper,olivier-maxence_prosper,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
1630243,"Queen, Trevelin",Trevelin Queen,1,2021,2023,trevelin_queen,trevelin_queen,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
1629674,"Queta, Neemias",Neemias Queta,1,2021,2023,neemias_queta,neemias_queta,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
1630193,"Quickley, Immanuel",Immanuel Quickley,1,2020,2023,immanuel_quickley,immanuel_quickley,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
1631311,"Quinones, Lester",Lester Quinones,1,2022,2023,tmp_scotty_pippen_jr,lester_quinones,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01
203944,"Randle, Julius",Julius Randle,1,2014,2023,julius_randle,julius_randle,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
1641871,"Reath, Duop",Duop Reath,1,2023,2023,tmp_duop_reath,duop_reath,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1630559,"Reaves, Austin",Austin Reaves,1,2021,2023,austin_reaves,austin_reaves,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1629629,"Reddish, Cam",Cam Reddish,1,2019,2023,cameron_reddish,cam_reddish,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1630194,"Reed, Paul",Paul Reed,1,2020,2023,paul_reed,paul_reed,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
1629675,"Reid, Naz",Naz Reid,1,2019,2023,naz_reid,naz_reid,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
1631197,"Rhoden, Jared",Jared Rhoden,1,2022,2023,jared_rhoden,jared_rhoden,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
1641811,"Rice, Sir'Jabari",Sir'Jabari Rice,1,2023,2023,sirjabari_rice,sirjabari_rice,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
1630208,"Richards, Nick",Nick Richards,1,2020,2023,nick_richards,nick_richards,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
1626196,"Richardson, Josh",Josh Richardson,1,2015,2023,josh_richardson,josh_richardson,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1629130,"Robinson, Duncan",Duncan Robinson,1,2018,2023,duncan_robinson,duncan_robinson,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1629010,"Robinson, Jerome",Jerome Robinson,1,2018,2023,jerome_robinson,jerome_robinson,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01
1629011,"Robinson, Mitchell",Mitchell Robinson,1,2018,2023,mitchell_robinson,mitchell_robinson,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
1631115,"Robinson, Orlando",Orlando Robinson,1,2022,2023,orlando_robinson,orlando_robinson,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1630526,"Robinson-Earl, Jeremiah",Jeremiah Robinson-Earl,1,2021,2023,tmp_jeremiah_robinson-earl,jeremiah_robinson-earl,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
1631223,"Roddy, David",David Roddy,1,2022,2023,david_roddy,david_roddy,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1631157,"Rollins, Ryan",Ryan Rollins,1,2022,2023,ryan_rollins,ryan_rollins,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,01
201565,"Rose, Derrick",Derrick Rose,1,2008,2023,derrick_rose,derrick_rose,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
1626179,"Rozier, Terry",Terry Rozier,1,2015,2023,terry_rozier,terry_rozier,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
201937,"Rubio, Ricky",Ricky Rubio,1,2011,2023,ricky_rubio,ricky_rubio,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
1641712,"Rupert, Rayan",Rayan Rupert,1,2023,2023,rayan_rupert,rayan_rupert,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1626156,"Russell, D'Angelo",D'Angelo Russell,1,2015,2023,d'angelo_russell,dangelo_russell,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1630346,"Ryan, Matt",Matt Ryan,1,2021,2023,matt_ryan,matt_ryan,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
1627734,"Sabonis, Domantas",Domantas Sabonis,1,2016,2023,domantas_sabonis,domantas_sabonis,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1629677,"Samanic, Luka",Luka Samanic,1,2019,2023,luka_samanic,luka_samanic,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
1631257,"Samuels Jr., Jermaine",Jermaine Samuels Jr.,1,2023,2023,jermaine_samuels_jr,jermaine_samuels_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
1641766,"Sanogo, Adama",Adama Sanogo,1,2023,2023,adama_sanogo,adama_sanogo,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1630611,"Santos, Gui",Gui Santos,1,2023,2023,gui_santos,gui_santos,1610612744,Golden State,Warriors,GSW,warriors,warriors,N,01
203967,"Saric, Dario",Dario Saric,1,2016,2023,dario_saric,dario_saric,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
1630846,"Sarr, Olivier",Olivier Sarr,1,2021,2023,olivier_sarr,olivier_sarr,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
1631204,"Sasser, Marcus",Marcus Sasser,1,2023,2023,marcus_sasser,marcus_sasser,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
1629678,"Schofield, Admiral",Admiral Schofield,1,2019,2023,admiral_schofield,admiral_schofield,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
203471,"Schroder, Dennis",Dennis Schroder,1,2013,2023,dennis_schroder,dennis_schroder,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
1631220,"Seabron, Dereon",Dereon Seabron,1,2022,2023,dereon_seabron,dereon_seabron,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
1630578,"Sengun, Alperen",Alperen Sengun,1,2021,2023,alperen_sengun,alperen_sengun,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1641729,"Sensabaugh, Brice",Brice Sensabaugh,1,2023,2023,brice_sensabaugh,brice_sensabaugh,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
1629012,"Sexton, Collin",Collin Sexton,1,2018,2023,collin_sexton,collin_sexton,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
1629013,"Shamet, Landry",Landry Shamet,1,2018,2023,landry_shamet,landry_shamet,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
1630549,"Sharpe, Day'Ron",Day'Ron Sharpe,1,2021,2023,dayron_sharpe,dayron_sharpe,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
1631101,"Sharpe, Shaedon",Shaedon Sharpe,1,2022,2023,shaedon_sharpe,shaedon_sharpe,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1641767,"Sheppard, Ben",Ben Sheppard,1,2023,2023,ben_sheppard,ben_sheppard,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1627783,"Siakam, Pascal",Pascal Siakam,1,2016,2023,pascal_siakam,pascal_siakam,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
1627732,"Simmons, Ben",Ben Simmons,1,2016,2023,ben_simmons,ben_simmons,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
1629014,"Simons, Anfernee",Anfernee Simons,1,2018,2023,anfernee_simons,anfernee_simons,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
1630579,"Sims, Jericho",Jericho Sims,1,2021,2023,jericho_sims,jericho_sims,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
1641771,"Slawson, Jalen",Jalen Slawson,1,2023,2023,jalen_slawson,jalen_slawson,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1630606,"Smart, Javonte",Javonte Smart,1,2021,2023,javonte_smart,javonte_smart,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
203935,"Smart, Marcus",Marcus Smart,1,2014,2023,marcus_smart,marcus_smart,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1630696,"Smith, Dru",Dru Smith,1,2022,2023,dru_smith,dru_smith,1610612748,Miami,Heat,MIA,heat,heat,Y,01
202397,"Smith, Ish",Ish Smith,1,2010,2023,ish_smith,ish_smith,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
1630188,"Smith, Jalen",Jalen Smith,1,2020,2023,jalen_smith,jalen_smith,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01
1631173,"Smith, Terquavion",Terquavion Smith,1,2023,2023,terquavion_smith,terquavion_smith,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00
1628372,"Smith Jr., Dennis",Dennis Smith Jr.,1,2017,2023,dennis_smith_jr,dennis_smith_jr,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
1631095,"Smith Jr., Jabari",Jabari Smith Jr.,1,2022,2023,jabari_smith,jabari_smith_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1641733,"Smith Jr., Nick",Nick Smith Jr.,1,2023,2023,nick_smith_jr,nick_smith_jr,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
1631110,"Sochan, Jeremy",Jeremy Sochan,1,2022,2023,jeremy_sochan,jeremy_sochan,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
1630531,"Springer, Jaden",Jaden Springer,1,2021,2023,jaden_springer,jaden_springer,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
1630205,"Stevens, Lamar",Lamar Stevens,1,2020,2023,lamar_stevens,lamar_stevens,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
1630191,"Stewart, Isaiah",Isaiah Stewart,1,2020,2023,isaiah_stewart,isaiah_stewart,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
1631124,"Strawther, Julian",Julian Strawther,1,2023,2023,julian_strawther,julian_strawther,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
1629622,"Strus, Max",Max Strus,1,2019,2023,max_strus,max_strus,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
1630591,"Suggs, Jalen",Jalen Suggs,1,2021,2023,jalen_suggs,jalen_suggs,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
1631306,"Swider, Cole",Cole Swider,1,2022,2023,cole_swider,cole_swider,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1630256,"Tate, Jae'Sean",Jae'Sean Tate,1,2020,2023,jaesean_tate,jaesean_tate,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1628369,"Tatum, Jayson",Jayson Tatum,1,2017,2023,jayson_tatum,jayson_tatum,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
1630678,"Taylor, Terry",Terry Taylor,1,2021,2023,terry_taylor,terry_taylor,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01
202066,"Temple, Garrett",Garrett Temple,1,2009,2023,garrett_temple,garrett_temple,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
1631207,"Terry, Dalen",Dalen Terry,1,2022,2023,dalen_terry,dalen_terry,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01
1628464,"Theis, Daniel",Daniel Theis,0,2017,2023,daniel_theis,daniel_theis,0,,,,,,Y,00
1630560,"Thomas, Cam",Cam Thomas,1,2021,2023,cam_thomas,cam_thomas,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
1641708,"Thompson, Amen",Amen Thompson,1,2023,2023,amen_thompson,amen_thompson,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1641709,"Thompson, Ausar",Ausar Thompson,1,2023,2023,ausar_thompson,ausar_thompson,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
202691,"Thompson, Klay",Klay Thompson,1,2011,2023,klay_thompson,klay_thompson,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
202684,"Thompson, Tristan",Tristan Thompson,1,2011,2023,tristan_thompson,tristan_thompson,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
1630550,"Thor, JT",JT Thor,1,2021,2023,jt_thor,jt_thor,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
1629680,"Thybulle, Matisse",Matisse Thybulle,1,2019,2023,matisse_thybulle,matisse_thybulle,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1630214,"Tillman, Xavier",Xavier Tillman,1,2020,2023,xavier_tillman,xavier_tillman,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1631210,"Toppin, Jacob",Jacob Toppin,1,2023,2023,jacob_toppin,jacob_toppin,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
1630167,"Toppin, Obi",Obi Toppin,1,2020,2023,obi_toppin,obi_toppin,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1626157,"Towns, Karl-Anthony",Karl-Anthony Towns,1,2015,2023,karl-anthony_towns,karl-anthony_towns,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00
1629018,"Trent Jr., Gary",Gary Trent Jr.,1,2018,2023,gary_trent_jr,gary_trent_jr,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
1631131,"Tshiebwe, Oscar",Oscar Tshiebwe,1,2023,2023,tmp_oscar_tshiebwe,oscar_tshiebwe,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
200782,"Tucker, P.J.",P.J. Tucker,1,2006,2023,pj_tucker,pj_tucker,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
1626167,"Turner, Myles",Myles Turner,1,2015,2023,myles_turner,myles_turner,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1641816,"Tyson, Hunter",Hunter Tyson,1,2023,2023,hunter_tyson,hunter_tyson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
1630649,"Umude, Stanley",Stanley Umude,1,2022,2023,stanley_umude,stanley_umude,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
202685,"Valanciunas, Jonas",Jonas Valanciunas,1,2012,2023,jonas_valanciunas,jonas_valanciunas,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
1627832,"VanVleet, Fred",Fred VanVleet,1,2016,2023,fred_vanvleet,fred_vanvleet,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
1629020,"Vanderbilt, Jarred",Jarred Vanderbilt,1,2018,2023,jarred_vanderbilt,jarred_vanderbilt,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
1630170,"Vassell, Devin",Devin Vassell,1,2020,2023,devin_vassell,devin_vassell,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
1628426,"Vezenkov, Sasha",Sasha Vezenkov,1,2023,2023,aleksandar_vezenkov,sasha_vezenkov,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1629216,"Vincent, Gabe",Gabe Vincent,1,2019,2023,gabe_vincent,gabe_vincent,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
202696,"Vucevic, Nikola",Nikola Vucevic,1,2011,2023,nikola_vucevic,nikola_vucevic,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1629731,"Wade, Dean",Dean Wade,1,2019,2023,dean_wade,dean_wade,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
1630532,"Wagner, Franz",Franz Wagner,1,2021,2023,franz_wagner,franz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
1629021,"Wagner, Moritz",Moritz Wagner,1,2018,2023,moritz_wagner,moritz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
1630688,"Wainright, Ish",Ish Wainright,1,2021,2023,ish_wainwright,ish_wainright,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1631133,"Walker, Jabari",Jabari Walker,1,2022,2023,jabari_walker,jabari_walker,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1641716,"Walker, Jarace",Jarace Walker,1,2023,2023,jarace_walker,jarace_walker,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1629022,"Walker IV, Lonnie",Lonnie Walker IV,1,2018,2023,lonnie_walker,lonnie_walker_iv,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
1641717,"Wallace, Cason",Cason Wallace,1,2023,2023,cason_wallace,cason_wallace,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
1641775,"Walsh, Jordan",Jordan Walsh,1,2023,2023,jordan_walsh,jordan_walsh,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
1629023,"Washington, P.J.",P.J. Washington,1,2019,2023,pj_washington,pj_washington,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
1630613,"Washington Jr., Duane",Duane Washington Jr.,1,2021,2023,duane_washington_jr,duane_washington_jr,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
1631102,"Washington Jr., TyTy",TyTy Washington Jr.,1,2022,2023,tyty_washington,tyty_washington_jr,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
1629139,"Watanabe, Yuta",Yuta Watanabe,1,2018,2023,yuta_watanabe,yuta_watanabe,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
1630322,"Waters III, Lindy",Lindy Waters III,1,2021,2023,lindy_waters_iii,lindy_waters_iii,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
1630570,"Watford, Trendon",Trendon Watford,1,2021,2023,trendon_watford,trendon_watford,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
1631212,"Watson, Peyton",Peyton Watson,1,2022,2023,peyton_watson,peyton_watson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01
1641705,"Wembanyama, Victor",Victor Wembanyama,1,2023,2023,tmp_victor_wembanyama,victor_wembanyama,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
1631104,"Wesley, Blake",Blake Wesley,1,2022,2023,blake_wesley,blake_wesley,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
201566,"Westbrook, Russell",Russell Westbrook,1,2008,2023,russell_westbrook,russell_westbrook,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
1629632,"White, Coby",Coby White,1,2019,2023,coby_white,coby_white,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1628401,"White, Derrick",Derrick White,1,2017,2023,derrick_white,derrick_white,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
1641727,"Whitehead, Dariq",Dariq Whitehead,1,2023,2023,dariq_whitehead,dariq_whitehead,1610612751,Brooklyn,Nets,BKN,nets,nets,N,00
1641715,"Whitmore, Cam",Cam Whitmore,1,2023,2023,cam_whitmore,cam_whitmore,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1630598,"Wiggins, Aaron",Aaron Wiggins,1,2021,2023,aaron_wiggins,aaron_wiggins,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
203952,"Wiggins, Andrew",Andrew Wiggins,1,2014,2023,andrew_wiggins,andrew_wiggins,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
1629623,"Wigginton, Lindell",Lindell Wigginton,1,2021,2023,lindell_wigginton,lindell_wigginton,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
1629684,"Williams, Grant",Grant Williams,1,2019,2023,grant_williams,grant_williams,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
1631114,"Williams, Jalen",Jalen Williams,1,2022,2023,jalen_williams,jalen_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
1631119,"Williams, Jaylin",Jaylin Williams,1,2022,2023,jaylin_williams,jaylin_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
1629026,"Williams, Kenrich",Kenrich Williams,1,2018,2023,kenrich_williams,kenrich_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
1631109,"Williams, Mark",Mark Williams,1,2022,2023,mark_williams,mark_williams,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
1631466,"Williams, Nate",Nate Williams,1,2022,2023,jeenathan_williams,nate_williams,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
